YEAR,DATE,TIME,STREET1,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,PASSENGER,SPEEDING,REDLIGHT,ALCOHOL,DISABILITY,Record_ID,division_id,district_id
2017,2017/02/18,347,DUFFERIN ST,Major Arterial,43.668391,-79.438991,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minimal,False,False,True,False,False,True,True,True,True,False,13139,div2,district1
2017,2017/02/18,347,DUFFERIN ST,Major Arterial,43.668391,-79.438991,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Minor,False,False,True,False,False,True,True,True,True,False,13140,div2,district1
2017,2017/02/24,615,KING ST W,Major Arterial,43.637103,-79.435993,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,False,False,False,False,False,13157,div2,district1
2017,2017/02/24,615,KING ST W,Major Arterial,43.637103,-79.435993,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,True,False,True,False,False,False,False,False,False,False,13158,div2,district1
2017,2017/06/01,2018,OSSINGTON AVE,Major Arterial,43.670024,-79.428981,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,False,False,True,True,False,False,False,False,False,False,13363,div2,district1
2017,2017/06/01,2018,OSSINGTON AVE,Major Arterial,43.670024,-79.428981,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,Major,False,False,True,True,False,False,False,False,False,False,13368,div2,district1
2017,2017/06/07,701,COLLEGE ST,Major Arterial,43.652568,-79.432521,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,False,True,True,False,False,False,False,False,False,False,13460,div2,district1
2017,2017/06/07,701,COLLEGE ST,Major Arterial,43.652568,-79.432521,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,False,True,True,False,False,False,False,False,False,False,13472,div2,district1
2017,2017/04/04,853,DUFFERIN ST,Minor Arterial,43.649577,-79.431415,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,True,False,True,False,False,False,False,False,False,False,13507,div2,district1
2017,2017/04/04,853,DUFFERIN ST,Minor Arterial,43.649577,-79.431415,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,True,False,True,False,False,False,False,False,False,False,13523,div2,district1
2017,2017/04/06,1549,NASSAU ST,Major Arterial,43.654212,-79.406795,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,True,False,True,False,False,True,False,False,False,False,13587,div2,district1
2017,2017/04/06,1549,NASSAU ST,Major Arterial,43.654212,-79.406795,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,None,True,False,True,False,False,True,False,False,False,False,13592,div2,district1
2017,2017/05/13,1740,STRACHAN  AVE,Minor Arterial,43.640685,-79.411426,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,False,True,True,False,False,False,False,False,False,False,13596,div2,district1
2017,2017/05/13,1740,STRACHAN  AVE,Minor Arterial,43.640685,-79.411426,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,False,True,True,False,False,False,False,False,False,False,13600,div2,district1
2017,2017/04/06,1549,NASSAU ST,Major Arterial,43.654212,-79.406795,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,True,False,False,False,False,13605,div2,district1
2017,2017/08/23,2218,KING ST W,Major Arterial,43.64197,-79.411929,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,True,False,True,False,False,False,False,False,False,False,13735,div2,district1
2017,2017/08/23,2218,KING ST W,Major Arterial,43.64197,-79.411929,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,True,False,True,False,False,False,False,False,False,False,13741,div2,district1
2017,2017/08/25,1130,DUNDAS ST W,Minor Arterial,43.649501,-79.428958,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,True,False,True,False,False,False,False,False,False,False,13762,div2,district1
2017,2017/08/25,1130,DUNDAS ST W,Minor Arterial,43.649501,-79.428958,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,65 to 69,None,True,False,True,False,False,False,False,False,False,False,13766,div2,district1
2017,2017/01/25,1934,BATHURST ST,Major Arterial,43.663756,-79.410678,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,True,False,True,False,False,False,False,False,False,False,13871,div2,district1
2017,2017/05/24,1815,1395 LAKE SHORE BLVD W,Major Arterial,43.635432,-79.441371,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,5 to 9,Fatal,False,True,False,False,False,False,False,False,False,False,13872,div2,district1
2017,2017/01/25,1934,BATHURST ST,Major Arterial,43.663756,-79.410678,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,False,False,False,False,False,13881,div2,district1
2017,2017/01/29,110,F G GARDINER XY  E,Major Arterial,43.637957,-79.395633,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,20 to 24,None,True,False,True,False,False,False,False,False,False,False,13905,div2,district1
2017,2017/01/29,110,F G GARDINER XY  E,Major Arterial,43.637957,-79.395633,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,True,False,True,False,False,False,False,False,False,False,13906,div2,district1
2017,2017/04/21,543,LAKE SHORE BLVD W,Major Arterial,43.636943,-79.445483,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,False,False,True,False,False,False,True,False,False,False,13943,div2,district1
2017,2017/07/26,1751,DUNDAS ST W,Major Arterial,43.652083,-79.404804,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,False,True,True,False,False,False,False,False,False,False,13983,div2,district1
2017,2017/07/26,1751,DUNDAS ST W,Major Arterial,43.652083,-79.404804,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,False,True,True,False,False,False,False,False,False,False,13984,div2,district1
2018,2018/08/15,1914,DUFFERIN ST,Major Arterial,43.656199,-79.433948,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,70 to 74,Major,False,False,True,False,False,False,False,False,False,True,14018,div2,district1
2018,2018/08/19,1543,DUNDAS ST W,Major Arterial,43.652201,-79.401103,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,False,True,True,False,False,True,False,False,False,False,14033,div2,district1
2018,2018/08/19,1543,DUNDAS ST W,Major Arterial,43.652201,-79.401103,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Minor,False,True,True,False,False,True,False,False,False,False,14034,div2,district1
2018,2018/08/19,1543,DUNDAS ST W,Major Arterial,43.652201,-79.401103,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,20 to 24,None,False,True,True,False,False,True,False,False,False,False,14035,div2,district1
2018,2018/08/19,1543,DUNDAS ST W,Major Arterial,43.652201,-79.401103,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist Passenger,60 to 64,Major,False,True,True,False,False,True,False,False,False,False,14036,div2,district1
2017,2017/12/20,1139,COLLEGE ST,Major Arterial,43.654326,-79.422664,Intersection,At Intersection,Traffic Signal,Other,Daylight,Other,Fatal,Cyclist Collisions,Cyclist,45 to 49,Fatal,False,True,False,False,True,False,False,False,False,False,14111,div2,district1
2018,2018/07/05,1030,917 QUEEN ST W,Major Arterial,43.645442,-79.412372,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,False,True,False,False,False,False,False,False,False,False,14117,div2,district1
2017,2017/12/20,1139,COLLEGE ST,Major Arterial,43.654326,-79.422664,Intersection,At Intersection,Traffic Signal,Other,Daylight,Other,Fatal,Cyclist Collisions,Truck Driver,50 to 54,None,False,True,False,False,True,False,False,False,False,False,14119,div2,district1
2018,2018/07/05,1030,917 QUEEN ST W,Major Arterial,43.645442,-79.412372,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,False,True,False,False,False,False,False,False,False,False,14122,div2,district1
2017,2017/10/04,1147,BLOOR ST W,Major Arterial,43.666583,-79.403827,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,None,False,True,True,False,False,False,False,False,False,False,14235,div2,district1
2017,2017/10/04,1147,BLOOR ST W,Major Arterial,43.666583,-79.403827,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,False,True,True,False,False,False,False,False,False,False,14238,div2,district1
2017,2017/10/04,1147,BLOOR ST W,Major Arterial,43.666583,-79.403827,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,False,True,True,False,False,False,False,False,False,False,14242,div2,district1
2017,2017/12/28,1418,KING  ST W,Major Arterial,43.63795,-79.431827,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,True,False,False,False,False,False,False,False,False,False,14245,div2,district1
2017,2017/12/28,1418,KING  ST W,Major Arterial,43.63795,-79.431827,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,True,False,False,False,False,False,False,False,False,False,14247,div2,district1
2017,2017/12/05,557,DUFFERIN ST,Major Arterial,43.652495,-79.432521,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Passenger,55 to 59,Major,False,False,True,False,False,True,False,False,False,False,14321,div2,district1
2017,2017/12/05,557,DUFFERIN ST,Major Arterial,43.652495,-79.432521,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,35 to 39,None,False,False,True,False,False,True,False,False,False,False,14322,div2,district1
2017,2017/12/05,557,DUFFERIN ST,Major Arterial,43.652495,-79.432521,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,20 to 24,None,False,False,True,False,False,True,False,False,False,False,14323,div2,district1
2018,2018/02/08,943,HALLAM ST,Minor Arterial,43.66788,-79.428111,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,True,False,True,False,False,False,False,False,False,False,14377,div2,district1
2018,2018/02/08,943,HALLAM ST,Minor Arterial,43.66788,-79.428111,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,False,False,False,False,False,14383,div2,district1
2017,2017/10/05,1330,QUEEN ST W,Major Arterial,43.647635,-79.40137,Mid-Block,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,False,False,True,True,False,False,False,False,False,False,14393,div2,district1
2017,2017/10/05,1330,QUEEN ST W,Major Arterial,43.647635,-79.40137,Mid-Block,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,False,False,True,True,False,False,False,False,False,False,14400,div2,district1
2018,2018/02/10,34,BATHURST ST,Major Arterial,43.652239,-79.405978,Intersection,Intersection Related,No Control,Drifting Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,True,False,True,False,False,False,True,False,True,False,14405,div2,district1
2018,2018/02/10,34,BATHURST ST,Major Arterial,43.652239,-79.405978,Intersection,Intersection Related,No Control,Drifting Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,True,False,True,False,False,False,True,False,True,False,14411,div2,district1
2018,2018/02/13,247,DUFFERIN ST,Minor Arterial,43.647639,-79.430675,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Unattended Vehicle,Driver,50 to 54,None,False,False,True,False,False,False,True,False,False,False,14475,div2,district1
2018,2018/02/13,247,DUFFERIN ST,Minor Arterial,43.647639,-79.430675,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Unattended Vehicle,Driver,20 to 24,Major,False,False,True,False,False,False,True,False,False,False,14483,div2,district1
2018,2018/02/13,247,DUFFERIN ST,Minor Arterial,43.647639,-79.430675,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,False,False,True,False,False,False,True,False,False,False,14488,div2,district1
2017,2017/10/18,906,COWAN AVE,Major Arterial,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,False,True,True,False,False,False,False,False,False,False,14593,div2,district1
2017,2017/10/18,906,COWAN AVE,Major Arterial,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,25 to 29,None,False,True,True,False,False,False,False,False,False,False,14599,div2,district1
2017,2017/10/18,906,COWAN AVE,Major Arterial,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,50 to 54,None,False,True,True,False,False,False,False,False,False,False,14606,div2,district1
2018,2018/04/03,2220,FLEET ST,Major Arterial,43.63613,-79.400409,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,True,False,False,False,False,False,False,False,False,False,14668,div2,district1
2018,2018/04/03,2220,FLEET ST,Major Arterial,43.63613,-79.400409,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,True,False,False,False,False,False,False,False,False,False,14669,div2,district1
2017,2017/10/22,2007,KING  ST W,Major Arterial,43.642733,-79.408191,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,True,False,False,False,False,False,False,False,False,False,14711,div2,district1
2018,2018/08/02,1300,BLOOR ST W,Major Arterial,43.661994,-79.425082,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,False,True,True,False,False,False,False,False,False,False,14712,div2,district1
2017,2017/10/22,2007,KING  ST W,Major Arterial,43.642733,-79.408191,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,True,False,False,False,False,False,False,False,False,False,14717,div2,district1
2018,2018/08/02,1300,BLOOR ST W,Major Arterial,43.661994,-79.425082,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,False,True,True,False,False,False,False,False,False,False,14720,div2,district1
2018,2018/08/06,1207,QUEEN ST W,Major Arterial,43.640952,-79.434474,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,50 to 54,None,True,False,False,False,True,True,False,False,False,False,14790,div2,district1
2018,2018/08/06,1207,QUEEN ST W,Major Arterial,43.640952,-79.434474,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,55 to 59,None,True,False,False,False,True,True,False,False,False,False,14798,div2,district1
2018,2018/08/06,1207,QUEEN ST W,Major Arterial,43.640952,-79.434474,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,True,False,False,False,True,True,False,False,False,False,14802,div2,district1
2018,2018/08/07,900,DOVERCOURT RD,Major Arterial,43.661078,-79.429393,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minor,False,False,True,True,False,False,False,False,False,False,14809,div2,district1
2018,2018/01/24,725,QUEEN ST W,Major Arterial,43.645922,-79.409908,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,True,False,True,False,False,False,False,False,False,False,14812,div2,district1
